year,entity,entity2,county
1987,Ambassadors Glitman: 1,Ambassadors Glitman, 1
1987,Obukhov: 1,Obukhov, 1
1987,Ralph Waldo Emerson: 1,Ralph Waldo Emerson, 1
1987,Washington: 3,Washington, 3
1987,World War II: 2,World War II, 2
1987,the East Room: 1,the East Room, 1
1987,INF: 3,INF, 3
1987,Soviet-American: 3,Soviet-American, 3
1987,Iraq: 1,Iraq, 1
1987,Cambodia: 2,Cambodia, 2
1987,Grenada: 1,Grenada, 1
1987,the Persian Gulf: 1,the Persian Gulf, 1
1987,Reykjavik: 1,Reykjavik, 1
1987,democratic: 1,democratic, 1
1987,late-1970: 1,late-1970, 1
1987,Shultz: 1,Shultz, 1
1987,START: 2,START, 2
1987,the British Parliament: 1,the British Parliament, 1
1987,Nancy: 1,Nancy, 1
1987,New York Times: 1,New York Times, 1
1987,Greek: 2,Greek, 2
1987,Nicholas Gage: 2,Nicholas Gage, 2
1987,Eleni: 2,Eleni, 2
1987,Greece: 1,Greece, 1
1987,Gage: 2,Gage, 2
1987,Nazar: 1,Nazar, 1
1987,Nazarene: 1,Nazarene, 1
1987,the Sea of Galilee: 1,the Sea of Galilee, 1
1988,Speaker: 2,Speaker, 2
1988,House: 1,House, 1
1988,Senate: 9,Senate, 9
1988,America: 94,America, 94
1988,Chamber: 3,Chamber, 3
1988,Chinese: 1,Chinese, 1
1988,Lao-tzu: 1,Lao-tzu, 1
1988,Gorbachev: 21,Gorbachev, 21
1988,Jefferson: 19,Jefferson, 19
1988,Republicans: 4,Republicans, 4
1988,Democrats: 4,Democrats, 4
1988,Americans: 46,Americans, 46
1988,American: 73,American, 73
1988,Central America: 12,Central America, 12
1988,East Asia: 2,East Asia, 2
1988,Blame America: 1,Blame America, 1
1988,Congress: 40,Congress, 40
1988,the Federal Government: 7,the Federal Government, 7
1988,The Federal Government: 1,The Federal Government, 1
1988,a Federal Government: 1,a Federal Government, 1
1988,my Office of Management and Budget: 1,my Office of Management and Budget, 1
1988,Government: 2,Government, 2
1988,Santa Claus: 1,Santa Claus, 1
1988,States: 6,States, 6
1988,Gramm-Rudman-Hollings: 1,Gramm-Rudman-Hollings, 1
1988,Governors: 2,Governors, 2
1988,New Jersey's: 1,New Jersey's, 1
1988,Tom Kean: 2,Tom Kean, 2
1988,Bennett: 1,Bennett, 1
1988,Washington: 17,Washington, 17
1988,Cocaine: 1,Cocaine, 1
1988,marijuana: 2,marijuana, 2
1988,Nancy: 9,Nancy, 9
1988,Judeo-Christian: 1,Judeo-Christian, 1
1988,the Supreme Court: 2,the Supreme Court, 2
1988,the Supreme Being: 1,the Supreme Being, 1
1988,Supreme Court: 1,Supreme Court, 1
1988,Anthony Kennedy: 1,Anthony Kennedy, 1
1988,Court: 1,Court, 1
1988,Dan Daniel: 1,Dan Daniel, 1
1988,Virginia: 2,Virginia, 2
1988,the United States: 42,the United States, 42
1988,Earth: 8,Earth, 8
1988,Canada: 2,Canada, 2
1988,Mexico: 3,Mexico, 3
1988,the Canadian Parliament: 1,the Canadian Parliament, 1
1988,North American: 1,North American, 1
1988,Tierra del Fuego: 1,Tierra del Fuego, 1
1988,the Arctic Circle: 1,the Arctic Circle, 1
1988,the Western Hemisphere: 1,the Western Hemisphere, 1
1988,U.S.-Canadian: 1,U.S.-Canadian, 1
1988,South: 1,South, 1
1988,Latin Americans: 1,Latin Americans, 1
1988,Nicaragua: 12,Nicaragua, 12
1988,Sandinista: 4,Sandinista, 4
1988,Roger Miranda: 1,Roger Miranda, 1
1988,Communist Sandinista: 1,Communist Sandinista, 1
1988,Nicaraguan: 1,Nicaraguan, 1
1988,Communist: 1,Communist, 1
1988,Sandinistas: 4,Sandinistas, 4
1988,Central American: 1,Central American, 1
1988,"Lafayette, Pulaski: 1","Lafayette, Pulaski", 1
1988,Von Steuben: 1,Von Steuben, 1
1988,Afghanistan: 21,Afghanistan, 21
1988,Mujahidin: 1,Mujahidin, 1
1988,Soviet: 38,Soviet, 38
1988,Afghan: 4,Afghan, 4
1988,Cambodia: 7,Cambodia, 7
1988,Angola: 9,Angola, 9
1988,NATO: 6,NATO, 6
1988,INF: 12,INF, 12
1988,START: 6,START, 6
1988,U.S.: 8,U.S., 8
1988,Soviets: 11,Soviets, 11
1988,Chernobyl: 1,Chernobyl, 1
1988,Jacob Shallus: 1,Jacob Shallus, 1
1988,the Pennsylvania General Assembly: 1,the Pennsylvania General Assembly, 1
1988,Constitution: 11,Constitution, 11
1988,the Emmitsburg Pike: 1,the Emmitsburg Pike, 1
1988,Pennsylvania: 1,Pennsylvania, 1
1988,Gettysburg: 1,Gettysburg, 1
1988,Lincoln: 2,Lincoln, 2
1988,Maryland: 3,Maryland, 3
1988,this Capital City: 1,this Capital City, 1
1988,Potomac: 1,Potomac, 1
1988,God: 7,God, 7
1988,Reagan: 19,Reagan, 19
1988,Rector Logunov: 2,Rector Logunov, 2
1988,Moscow State University: 2,Moscow State University, 2
1988,Leningrad: 1,Leningrad, 1
1988,the Soviet Union: 36,the Soviet Union, 36
1988,Moscow: 8,Moscow, 8
1988,English: 3,English, 3
1988,Russian: 7,Russian, 7
1988,Michael Jackson: 1,Michael Jackson, 1
1988,the Industrial Revolution: 1,the Industrial Revolution, 1
1988,"""The Economy in Mind: 1","""The Economy in Mind", 1
1988,Genesis: 1,Genesis, 1
1988,Bible: 2,Bible, 2
1988,Mikhail Lomonosov: 1,Mikhail Lomonosov, 1
1988,Cook: 1,Cook, 1
1988,Arctic: 1,Arctic, 1
1988,Unalaska: 1,Unalaska, 1
1988,Russians: 5,Russians, 5
1988,the Republic of Korea: 2,the Republic of Korea, 2
1988,Singapore: 1,Singapore, 1
1988,Taiwan: 1,Taiwan, 1
1988,India: 1,India, 1
1988,the People's Republic of China: 2,the People's Republic of China, 2
1988,Latin America: 4,Latin America, 4
1988,Philippines: 4,Philippines, 4
1988,Socialist: 2,Socialist, 2
1988,Libertarian: 1,Libertarian, 1
1988,mosques: 1,mosques, 1
1988,the Declaration of Independence: 3,the Declaration of Independence, 3
1988,beholden: 1,beholden, 1
1988,the Screen Actors Guild: 1,the Screen Actors Guild, 1
1988,Armenians: 1,Armenians, 1
1988,Ukrainians: 1,Ukrainians, 1
1988,Eastern Europe: 2,Eastern Europe, 2
1988,Central Asia: 1,Central Asia, 1
1988,West: 8,West, 8
1988,Ukrainian: 1,Ukrainian, 1
1988,Baltic-Americans: 1,Baltic-Americans, 1
1988,Armenian: 1,Armenian, 1
1988,Irish: 3,Irish, 3
1988,George Washington: 3,George Washington, 3
1988,Dostoyevsky: 1,Dostoyevsky, 1
1988,Kandinsky: 1,Kandinsky, 1
1988,Scriabin: 1,Scriabin, 1
1988,Uzbek: 1,Uzbek, 1
1988,Navoi: 1,Navoi, 1
1988,Boris Pasternak: 1,Boris Pasternak, 1
1988,Zhivago: 1,Zhivago, 1
1988,Butch Cassidy: 1,Butch Cassidy, 1
1988,the Sundance Kid: 1,the Sundance Kid, 1
1988,Butch: 4,Butch, 4
1988,Sundance: 5,Sundance, 5
1988,the Berlin Wall: 3,the Berlin Wall, 3
1988,the Geneva accords: 3,the Geneva accords, 3
1988,Africa: 4,Africa, 4
1988,Ethiopia: 3,Ethiopia, 3
1988,the Persian Gulf: 7,the Persian Gulf, 7
1988,Pacific: 2,Pacific, 2
1988,European: 3,European, 3
1988,Britain: 1,Britain, 1
1988,Civil War: 1,Civil War, 1
1988,North and South: 1,North and South, 1
1988,Germany: 4,Germany, 4
1988,Japan: 4,Japan, 4
1988,the Federal Republic of Germany: 1,the Federal Republic of Germany, 1
1988,Soviet Union: 1,Soviet Union, 1
1988,East: 3,East, 3
1988,Europe: 11,Europe, 11
1988,England: 1,England, 1
1988,Liverpool: 1,Liverpool, 1
1988,Gogol: 2,Gogol, 2
1988,Dead Souls: 1,Dead Souls, 1
1988,Tolstoy: 1,Tolstoy, 1
1988,da blagoslovit: 1,da blagoslovit, 1
1988,Logunov: 1,Logunov, 1
1988,Geneva: 15,Geneva, 15
1988,"Young People

Q: 1","Young People

Q", 1
1988,California: 2,California, 2
1988,the Great Depression: 1,the Great Depression, 1
1988,Finland: 1,Finland, 1
1988,Southeast Asian: 2,Southeast Asian, 2
1988,South African: 1,South African, 1
1988,South Africa: 4,South Africa, 4
1988,Namibia: 3,Namibia, 3
1988,African: 2,African, 2
1988,Cuban: 6,Cuban, 6
1988,Americas: 1,Americas, 1
1988,the Organization of American States: 2,the Organization of American States, 2
1988,U.S. Constitution: 1,U.S. Constitution, 1
1988,Our Constitution: 1,Our Constitution, 1
1988,Retirement Plans: 1,Retirement Plans, 1
1988,Franklin Delano Roosevelt: 2,Franklin Delano Roosevelt, 2
1988,Roosevelt: 1,Roosevelt, 1
1988,Hollywood: 2,Hollywood, 2
1988,Indians: 1,Indians, 1
1988,American Indians: 1,American Indians, 1
1988,the United States of America: 2,the United States of America, 2
1988,the American: 1,the American, 1
1988,Indian: 1,Indian, 1
1988,a Bureau of Indian Affairs: 1,a Bureau of Indian Affairs, 1
1988,Fascist: 2,Fascist, 2
1988,France: 2,France, 2
1988,Frenchman: 1,Frenchman, 1
1988,German: 1,German, 1
1988,Greek: 2,Greek, 2
1988,Scotch: 2,Scotch, 2
1988,Russia: 2,Russia, 2
1988,Southern: 2,Southern, 2
1988,"the ""Big Easy: 1","the ""Big Easy", 1
1988,Cajun: 1,Cajun, 1
1988,New Orleans: 2,New Orleans, 2
1988,Republican: 11,Republican, 11
1988,Abraham Lincoln: 1,Abraham Lincoln, 1
1988,Detroit: 3,Detroit, 3
1988,Teddy Roosevelt: 2,Teddy Roosevelt, 2
1988,Teddy: 1,Teddy, 1
1988,Trust Me: 1,Trust Me, 1
1988,Tom Paine: 1,Tom Paine, 1
1988,Atlanta: 3,Atlanta, 3
1988,John Adams: 2,John Adams, 2
1988,Jerry Ford: 1,Jerry Ford, 1
1988,Olympics: 2,Olympics, 2
1988,Pakistan: 2,Pakistan, 2
1988,Iran: 9,Iran, 9
1988,Reaganomics: 1,Reaganomics, 1
1988,Armed Forces: 1,Armed Forces, 1
1988,Grenada: 2,Grenada, 2
1988,Communists: 2,Communists, 2
1988,Libyan: 2,Libyan, 2
1988,Southwest Africa: 1,Southwest Africa, 1
1988,World War II: 4,World War II, 4
1988,the House of Representatives: 2,the House of Representatives, 2
1988,Houses: 1,Houses, 1
1988,George Bush: 10,George Bush, 10
1988,State: 2,State, 2
1988,George: 8,George, 8
1988,Social Security: 2,Social Security, 2
1988,a Department of Housing and Urban Development: 1,a Department of Housing and Urban Development, 1
1988,Brussels: 1,Brussels, 1
1988,SS-20: 1,SS-20, 1
1988,Cabinet: 1,Cabinet, 1
1988,Barbara Bush: 2,Barbara Bush, 2
1988,Gipper: 1,Gipper, 1
1988,Democrat: 4,Democrat, 4
1988,Harry Truman: 1,Harry Truman, 1
1988,F.D.R.: 1,F.D.R., 1
1988,Republican Party: 1,Republican Party, 1
1988,Cub Scouts: 1,Cub Scouts, 1
1988,Twilight: 2,Twilight, 2
1988,Dutch Reagan: 1,Dutch Reagan, 1
1988,the Rock River: 2,the Rock River, 2
1988,H.G. Wells: 2,H.G. Wells, 2
1988,New Jersey: 1,New Jersey, 1
1988,Phil Gramm: 1,Phil Gramm, 1
1988,Texas: 4,Texas, 4
1988,Gerald Ford: 1,Gerald Ford, 1
1988,Ronald Reagan: 5,Ronald Reagan, 5
1988,Dan Quayle: 6,Dan Quayle, 6
1988,Indiana: 2,Indiana, 2
1988,Sergeant Joe: 1,Sergeant Joe, 1
1988,ma'm: 1,ma'm, 1
1988,China: 7,China, 7
1988,CIA: 2,CIA, 2
1988,UN: 2,UN, 2
1988,Albania: 1,Albania, 1
1988,Zimbabwe: 1,Zimbabwe, 1
1988,the American Century: 1,the American Century, 1
1988,Swiss: 1,Swiss, 1
1988,Michael: 1,Michael, 1
1988,democrats: 3,democrats, 3
1988,Kentucky: 1,Kentucky, 1
1988,Denver: 1,Denver, 1
1988,Chicago: 1,Chicago, 1
1988,New York: 5,New York, 5
1988,Oklahoma: 1,Oklahoma, 1
1988,South America: 1,South America, 1
1988,Iraq: 5,Iraq, 5
1988,Franklin Roosevelt: 2,Franklin Roosevelt, 2
1988,Jewish: 1,Jewish, 1
1988,Kansas: 1,Kansas, 1
1988,the Knights of Columbus: 1,the Knights of Columbus, 1
1988,Hadassah: 1,Hadassah, 1
1988,Veterans: 1,Veterans, 1
1988,the Order of Ahepa: 1,the Order of Ahepa, 1
1988,the Business and Professional Women of America: 1,the Business and Professional Women of America, 1
1988,LULAC: 1,LULAC, 1
1988,FBI: 1,FBI, 1
1988,earth: 1,earth, 1
1988,Barbara: 2,Barbara, 2
1988,gentler: 2,gentler, 2
1988,John Kennedy: 2,John Kennedy, 2
1988,West Virginia: 1,West Virginia, 1
1988,Little League: 2,Little League, 2
1988,JIM: 1,JIM, 1
1988,the Commission on Presidential Debates I am: 1,the Commission on Presidential Debates I am, 1
1988,Jim Lehrer: 1,Jim Lehrer, 1
1988,MacNeil: 1,MacNeil, 1
1988,Lehrer News Hour: 1,Lehrer News Hour, 1
1988,John Mashek: 5,John Mashek, 5
1988,the Atlanta Journal-Constitution: 1,the Atlanta Journal-Constitution, 1
1988,Ann Groer: 3,Ann Groer, 3
1988,the Orlando Sentinel: 1,the Orlando Sentinel, 1
1988,Peter Jennings: 4,Peter Jennings, 4
1988,ABC News: 1,ABC News, 1
1988,Michael Dukakis: 1,Michael Dukakis, 1
1988,Democratic: 4,Democratic, 4
1988,Bush: 31,Bush, 31
1988,BUSH: 37,BUSH, 37
1988,Crocodile Dundee: 1,Crocodile Dundee, 1
1988,DUKAKIS: 38,DUKAKIS, 38
1988,Panamanian: 2,Panamanian, 2
1988,Alliance Against Drugs: 1,Alliance Against Drugs, 1
1988,contras: 1,contras, 1
1988,the White House: 7,the White House, 7
1988,Jim: 3,Jim, 3
1988,the Federal Drug Enforcement Administration: 1,the Federal Drug Enforcement Administration, 1
1988,Noriega: 8,Noriega, 8
1988,Massachusetts: 10,Massachusetts, 10
1988,Panama: 4,Panama, 4
1988,Dukakis: 10,Dukakis, 10
1988,John: 8,John, 8
1988,the Joe Isuzu: 1,the Joe Isuzu, 1
1988,the Social Security Trust Fund: 1,the Social Security Trust Fund, 1
1988,Boston: 3,Boston, 3
1988,Paul Tsongas: 1,Paul Tsongas, 1
1988,the East Coast: 1,the East Coast, 1
1988,the Republican Party: 2,the Republican Party, 2
1988,the West Coast: 1,the West Coast, 1
1988,Michael Boskin: 1,Michael Boskin, 1
1988,Marty Feldstein: 1,Marty Feldstein, 1
1988,Jimmy Carter: 2,Jimmy Carter, 2
1988,Anne Groer: 3,Anne Groer, 3
1988,Medicaid: 7,Medicaid, 7
1988,Houston: 2,Houston, 2
1988,Anne: 2,Anne, 2
1988,Medicare: 1,Medicare, 1
1988,FDA: 2,FDA, 2
1988,NIH: 1,NIH, 1
1988,The Surgeon General: 1,The Surgeon General, 1
1988,Task Force on Regulatory Relief: 1,Task Force on Regulatory Relief, 1
1988,JENNINGS: 5,JENNINGS, 5
1988,Vietnam: 5,Vietnam, 5
1988,Peter: 9,Peter, 9
1988,ACLU: 5,ACLU, 5
1988,the American Civil Liberties Union: 1,the American Civil Liberties Union, 1
1988,Oliver North: 1,Oliver North, 1
1988,the Catholic Church: 1,the Catholic Church, 1
1988,the Pledge of Allegiance: 3,the Pledge of Allegiance, 3
1988,Thompson: 1,Thompson, 1
1988,Illinois: 2,Illinois, 2
1988,United States: 3,United States, 3
1988,the McKinney Act: 2,the McKinney Act, 2
1988,Jim Baker: 1,Jim Baker, 1
1988,McKinney Act: 1,McKinney Act, 1
1988,McKinney: 2,McKinney, 2
1988,St. Louis: 1,St. Louis, 1
1988,Response: 1,Response, 1
1988,Willie Horton: 2,Willie Horton, 2
1988,Ann: 2,Ann, 2
1988,WIC: 1,WIC, 1
1988,the Boston Police Department: 1,the Boston Police Department, 1
1988,Pell: 1,Pell, 1
1988,it¹s: 2,it¹s, 2
1988,D.C.: 1,D.C., 1
1988,Woodrow Wilson: 1,Woodrow Wilson, 1
1988,Theodore Roosevelt: 1,Theodore Roosevelt, 1
1988,Ayatollah: 2,Ayatollah, 2
1988,Shultz: 2,Shultz, 2
1988,Weinberger: 1,Weinberger, 1
1988,Ferdinand Marcos: 2,Ferdinand Marcos, 2
1988,Macros: 1,Macros, 1
1988,Midgetman: 3,Midgetman, 3
1988,MX: 3,MX, 3
1988,Shevardnadze: 4,Shevardnadze, 4
1988,Aquino: 1,Aquino, 1
1988,Manila: 1,Manila, 1
1988,Pentagon: 1,Pentagon, 1
1988,Defense: 1,Defense, 1
1988,Minuteman: 1,Minuteman, 1
1988,Cruise: 1,Cruise, 1
1988,Bentsen: 2,Bentsen, 2
1988,LEHRER: 2,LEHRER, 2
1988,Perestroika and Glasnost: 1,Perestroika and Glasnost, 1
1988,Poland: 3,Poland, 3
1988,Carter: 2,Carter, 2
1988,Quayle: 2,Quayle, 2
1988,Star War—Star Wars: 1,Star War—Star Wars, 1
1988,Coast Guard: 1,Coast Guard, 1
1988,the Joint Chiefs: 1,the Joint Chiefs, 1
1988,the Coast Guard: 2,the Coast Guard, 2
1988,the Middle East: 3,the Middle East, 3
1988,Iran-Contra: 2,Iran-Contra, 2
1988,Muammar Khadaffi: 1,Muammar Khadaffi, 1
1988,Libya: 3,Libya, 3
1988,Walter Mondale: 1,Walter Mondale, 1
1988,the Oval Office: 1,the Oval Office, 1
1988,GCC: 1,GCC, 1
1988,Gulf: 2,Gulf, 2
1988,Bostonians: 1,Bostonians, 1
1988,I'll: 1,I'll, 1
1988,Contras: 1,Contras, 1
1988,the Job Training Partnership Act: 1,the Job Training Partnership Act, 1
1988,J. Danforth Quayle: 1,J. Danforth Quayle, 1
1988,J. Danforth: 1,J. Danforth, 1
1988,Lloyd Bentsen: 4,Lloyd Bentsen, 4
1988,Mike Dukakis: 1,Mike Dukakis, 1
1988,Sam Rayburn: 1,Sam Rayburn, 1
1988,Latin American: 1,Latin American, 1
1988,the Third World: 1,the Third World, 1
1988,Baker: 1,Baker, 1
1988,Kitty: 1,Kitty, 1
1988,Halabja: 1,Halabja, 1
1988,Maidan Shahr: 1,Maidan Shahr, 1
1988,Spin Buldak: 1,Spin Buldak, 1
1988,El Salvador: 1,El Salvador, 1
1988,Soviet-American: 5,Soviet-American, 5
1988,the United Nations: 13,the United Nations, 13
1988,the Conference on Disarmament: 2,the Conference on Disarmament, 2
1988,U.N.: 10,U.N., 10
1988,Switzerland: 1,Switzerland, 1
1988,the Lenin Hills: 2,the Lenin Hills, 2
1988,The Palais des Nations: 1,The Palais des Nations, 1
1988,the League of Nations: 1,the League of Nations, 1
1988,the Second World War: 1,the Second World War, 1
1988,Kremlin: 1,Kremlin, 1
1988,Assembly: 3,Assembly, 3
1988,the Universal Declaration of Human Rights: 2,the Universal Declaration of Human Rights, 2
1988,totalitarian: 1,totalitarian, 1
1988,the U.N. Those: 1,the U.N. Those, 1
1988,Kurds: 1,Kurds, 1
1988,Ukraine: 1,Ukraine, 1
1988,the South China Sea: 1,the South China Sea, 1
1988,Managua: 1,Managua, 1
1988,United Nations: 1,United Nations, 1
1988,the U.N. Human Rights Commission: 1,the U.N. Human Rights Commission, 1
1988,Cuba: 6,Cuba, 6
1988,the Human Rights Commission: 1,the Human Rights Commission, 1
1988,Fidel Castro: 1,Fidel Castro, 1
1988,The United Nations: 1,The United Nations, 1
1988,the Universal Declaration: 1,the Universal Declaration, 1
1988,Spaso House: 1,Spaso House, 1
1988,the Gulf war: 2,the Gulf war, 2
1988,the Security Council's: 1,the Security Council's, 1
1988,the Security Council: 1,the Security Council, 1
1988,Resolution 598: 1,Resolution 598, 1
1988,the U.N. General Assembly: 1,the U.N. General Assembly, 1
1988,U.S.S.R.: 1,U.S.S.R., 1
1988,Kabul: 1,Kabul, 1
1988,the Governments of Angola: 1,the Governments of Angola, 1
1988,U.N. Security Council: 2,U.N. Security Council, 2
1988,Vietnamese: 2,Vietnamese, 2
1988,the Khmer Rouge: 1,the Khmer Rouge, 1
1988,Sahara: 1,Sahara, 1
1988,Mediterranean: 1,Mediterranean, 1
1988,Turkish Cypriot: 1,Turkish Cypriot, 1
1988,Arab: 1,Arab, 1
1988,Israeli: 1,Israeli, 1
1988,The United States: 1,The United States, 1
1988,this General Assembly: 1,this General Assembly, 1
1988,"World War I.

Let: 1","World War I.

Let", 1
1988,this United Nations: 1,this United Nations, 1
1988,the World Health Organization: 1,the World Health Organization, 1
1988,"Cancun, Mexico: 1","Cancun, Mexico", 1
1988,Cameroon: 1,Cameroon, 1
1988,Bolivia: 1,Bolivia, 1
1988,Botswana: 1,Botswana, 1
1988,our Declaration of Independence: 1,our Declaration of Independence, 1
1988,Dag Hammarskjold: 1,Dag Hammarskjold, 1
1988,Benjamin Franklin: 1,Benjamin Franklin, 1
1988,Constitutional Convention: 1,Constitutional Convention, 1
1988,Asian: 1,Asian, 1
1988,Baliles: 1,Baliles, 1
1988,Slaughter: 1,Slaughter, 1
1988,Warner: 1,Warner, 1
1988,O'Neil: 3,O'Neil, 3
1988,UVA: 4,UVA, 4
1988,Thomas Jefferson: 6,Thomas Jefferson, 6
1988,Thomas Jefferson's: 1,Thomas Jefferson's, 1
1988,the University of Virginia: 4,the University of Virginia, 4
1988,John F. Kennedy: 1,John F. Kennedy, 1
1988,Nobel: 1,Nobel, 1
1988,the State Dining Room of: 1,the State Dining Room of, 1
1988,Ellipse: 1,Ellipse, 1
1988,the Jefferson Memorial: 1,the Jefferson Memorial, 1
1988,the Declaration: 1,the Declaration, 1
1988,the Statute of Virginia: 1,the Statute of Virginia, 1
1988,a National Government: 1,a National Government, 1
1988,linear: 1,linear, 1
1988,rotunda: 1,rotunda, 1
1988,George Washington's: 1,George Washington's, 1
1988,Federalists: 1,Federalists, 1
1988,Northeast: 1,Northeast, 1
1988,Federalist: 1,Federalist, 1
1988,Gus Burger: 1,Gus Burger, 1
1988,the Federalist Connecticut Courant: 1,the Federalist Connecticut Courant, 1
1988,Burma: 1,Burma, 1
1988,Korea: 1,Korea, 1
1988,Chile: 1,Chile, 1
1988,democratic: 1,democratic, 1
1988,Freedom House: 2,Freedom House, 2
1988,U.N. General Assembly: 1,U.N. General Assembly, 1
1988,Jeffersonian: 2,Jeffersonian, 2
1988,Red Square: 1,Red Square, 1
1988,New York Harbor: 1,New York Harbor, 1
1988,Lady Liberty: 1,Lady Liberty, 1
1988,Armenia: 1,Armenia, 1
1988,Brazzaville: 1,Brazzaville, 1
1988,PLO: 3,PLO, 3
1988,Israel: 2,Israel, 2
1988,North Korea: 1,North Korea, 1
1988,Dovorey no provorey: 1,Dovorey no provorey, 1
1988,Stalin: 1,Stalin, 1
1988,Khrushchev: 4,Khrushchev, 4
1988,Hungary: 1,Hungary, 1
1988,British: 1,British, 1
1988,Gromyko: 1,Gromyko, 1
1988,Brezhnev: 1,Brezhnev, 1
1988,Western: 1,Western, 1
1988,Executive: 2,Executive, 2
1988,U.S.-Soviet: 1,U.S.-Soviet, 1
1988,the War Powers Resolution: 1,the War Powers Resolution, 1
1988,our National Government: 1,our National Government, 1
1988,Nation: 2,Nation, 2
1988,Monticello: 1,Monticello, 1
1988,Quincy: 1,Quincy, 1
1988,"Life, Liberty: 1","Life, Liberty", 1
1988,Happiness: 1,Happiness, 1
1988,Lenin: 1,Lenin, 1
1988,Capitalist: 1,Capitalist, 1
1988,the University of Moscow: 1,the University of Moscow, 1
1988,the Young Communist League: 1,the Young Communist League, 1
1988,Yasser Arafat: 1,Yasser Arafat, 1
1988,Qadhafi: 1,Qadhafi, 1
1988,Navy: 1,Navy, 1
1988,the Joint Chiefs of Staff: 1,the Joint Chiefs of Staff, 1
1988,ibn-Khaldun: 2,ibn-Khaldun, 2
1988,Egypt: 1,Egypt, 1
1988,Coolidge: 1,Coolidge, 1
1988,Kennedy: 1,Kennedy, 1
1988,the United Kingdom: 1,the United Kingdom, 1
1988,State Governments: 1,State Governments, 1
1989,the Oval Office: 1,the Oval Office, 1
1989,Nancy: 2,Nancy, 2
1989,California: 2,California, 2
1989,the White House: 2,the White House, 2
1989,the Washington Monument: 1,the Washington Monument, 1
1989,Mall: 1,Mall, 1
1989,the Jefferson Memorial: 1,the Jefferson Memorial, 1
1989,Jefferson: 1,Jefferson, 1
1989,Potomac: 1,Potomac, 1
1989,Virginia: 1,Virginia, 1
1989,Lincoln: 2,Lincoln, 2
1989,the Battle of Bull Run: 1,the Battle of Bull Run, 1
1989,Midway: 2,Midway, 2
1989,the South China Sea: 1,the South China Sea, 1
1989,American: 29,American, 29
1989,Indochina: 1,Indochina, 1
1989,America: 52,America, 52
1989,I.: 1,I., 1
1989,Grenada: 1,Grenada, 1
1989,Washington: 5,Washington, 5
1989,Moscow: 9,Moscow, 9
1989,filled—19 million: 1,filled—19 million, 1
1989,Canada: 3,Canada, 3
1989,Francois: 1,Francois, 1
1989,Helmut: 1,Helmut, 1
1989,Ron: 1,Ron, 1
1989,The Great Communicator: 1,The Great Communicator, 1
1989,Reagan: 6,Reagan, 6
1989,this New Year: 1,this New Year, 1
1989,The Persian Gulf: 1,The Persian Gulf, 1
1989,Soviets: 4,Soviets, 4
1989,Afghanistan: 3,Afghanistan, 3
1989,Vietnamese: 1,Vietnamese, 1
1989,Cambodia: 1,Cambodia, 1
1989,Cuban: 1,Cuban, 1
1989,Angola: 2,Angola, 2
1989,Constitution: 1,Constitution, 1
1989,the Soviet Union: 26,the Soviet Union, 26
1989,Africa: 1,Africa, 1
1989,Asia: 2,Asia, 2
1989,Latin America: 3,Latin America, 3
1989,Gorbachev: 4,Gorbachev, 4
1989,Arbat Street: 1,Arbat Street, 1
1989,Russian: 1,Russian, 1
1989,KGB: 1,KGB, 1
1989,Communist: 1,Communist, 1
1989,Communists: 1,Communists, 1
1989,Soviet: 15,Soviet, 15
1989,Congress: 17,Congress, 17
1989,Bush: 1,Bush, 1
1989,Korea: 1,Korea, 1
1989,Anzio: 1,Anzio, 1
1989,Pilgrims: 2,Pilgrims, 2
1989,Jimmy Doolittle: 1,Jimmy Doolittle, 1
1989,Tokyo: 1,Tokyo, 1
1989,Omaha Beach: 1,Omaha Beach, 1
1989,Lisa Zanatta Henn: 1,Lisa Zanatta Henn, 1
1989,Normandy: 1,Normandy, 1
1989,John Winthrop: 1,John Winthrop, 1
1989,Pilgrim: 1,Pilgrim, 1
1989,God: 6,God, 6
1989,the United States of America: 3,the United States of America, 3
1989,Chief Justice: 1,Chief Justice, 1
1989,Quayle: 2,Quayle, 2
1989,Mitchell: 1,Mitchell, 1
1989,Wright: 1,Wright, 1
1989,Dole: 1,Dole, 1
1989,Michel: 1,Michel, 1
1989,George Washington: 1,George Washington, 1
1989,Bible: 2,Bible, 2
1989,Earth: 2,Earth, 2
1989,the Second World War: 1,the Second World War, 1
1989,Cabinet: 1,Cabinet, 1
1989,Executive: 2,Executive, 2
1989,House: 3,House, 3
1989,Senate: 5,Senate, 5
1989,the world united: 1,the world united, 1
1989,Vietnam: 2,Vietnam, 2
1989,Speaker: 3,Speaker, 3
1989,Majority: 1,Majority, 1
1989,Majority Leader: 1,Majority Leader, 1
1989,Americans: 15,Americans, 15
1989,pope: 1,pope, 1
1989,united: 1,united, 1
1989,the West Front: 1,the West Front, 1
1989,Chamber: 2,Chamber, 2
1989,Federal: 2,Federal, 2
1989,the Federal Government: 1,the Federal Government, 1
1989,Gramm-Rudman-Hollings: 2,Gramm-Rudman-Hollings, 2
1989,Benjamin Franklin: 1,Benjamin Franklin, 1
1989,the National Science Foundation: 1,the National Science Foundation, 1
1989,Task Force on Competitiveness: 1,Task Force on Competitiveness, 1
1989,NASA: 1,NASA, 1
1989,National Aeronautics and Space Administration: 1,National Aeronautics and Space Administration, 1
